step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
115,5.383652,westwood,westwood,1.083,1914.362,1890.196,270.0,0.0,-190.35320000000002
116,5.412805,westwood,westwood,1.083,1933.291,1905.528,272.0,0.0,-192.2461
117,5.437463,westwood,westwood,1.085,1957.98,1912.084,272.0,0.0,-194.713
118,5.483716,westwood,westwood,1.079,1982.536,1925.553,273.0,0.0,-197.1746
119,5.513949,westwood,westwood,1.082,1989.384,1947.251,275.0,0.0,-197.8564
120,5.555397,westwood,westwood,1.061,2030.894,1964.47,276.0,0.0,-202.0284
121,5.591276,westwood,westwood,1.066,2027.609,1996.025,279.0,0.0,-201.6949
122,5.643961,westwood,westwood,1.065,2070.053,2009.37,280.0,0.0,-205.9403
123,5.715849,westwood,westwood,1.057,2122.118,2042.709,283.0,0.0,-211.15480000000002
124,5.742938,westwood,westwood,1.063,2073.973,2063.752,286.0,0.0,-206.3343
125,5.771884,westwood,westwood,1.076,2054.131,2063.051,288.0,0.0,-204.3371
126,5.824972,westwood,westwood,1.082,2107.23,2067.77,289.0,0.0,-209.64100000000002
127,5.875354,westwood,westwood,1.095,2098.012,2073.521,291.0,0.0,-208.70620000000002
128,5.905918,westwood,westwood,1.056,2129.713,2092.972,293.0,0.0,-211.91530000000003
129,5.934232,westwood,westwood,1.062,2149.755,2111.821,295.0,0.0,-213.9135
130,5.994779,westwood,westwood,1.079,2155.213,2116.336,296.0,0.0,-214.44230000000002
131,6.0536,westwood,westwood,1.09,2154.084,2132.019,299.0,0.0,-214.3184
132,6.132958,westwood,westwood,1.079,2217.534,2154.066,303.0,0.0,-220.67440000000002
133,6.16314,westwood,westwood,1.068,2199.998,2179.387,306.0,0.0,-218.9318
134,6.193901,westwood,westwood,1.073,2211.556,2190.758,308.0,0.0,-220.0826
135,6.224427,westwood,westwood,1.085,2187.713,2186.856,310.0,0.0,-217.68630000000002
136,6.293927,westwood,westwood,1.092,2214.972,2193.997,312.0,0.0,-220.4052
137,6.324371,westwood,westwood,1.079,2238.786,2204.858,314.0,0.0,-222.7996
138,6.384514,westwood,westwood,1.083,2298.886,2227.327,316.0,0.0,-228.8056
139,6.415709,westwood,westwood,1.087,2253.047,2248.417,319.0,0.0,-224.21770000000004
140,6.464294,westwood,westwood,1.08,2301.588,2255.063,319.0,0.0,-229.07880000000003
141,6.492693,westwood,westwood,1.089,2294.459,2274.58,323.0,0.0,-228.3569
142,6.543462,westwood,westwood,1.091,2297.792,2277.481,324.0,0.0,-228.6882
143,6.578635,westwood,westwood,1.088,2324.946,2295.495,327.0,0.0,-231.4066
144,6.60514,westwood,westwood,1.092,2325.54,2302.062,329.0,0.0,-231.462
145,6.65907,westwood,westwood,1.096,2376.28,2313.91,330.0,0.0,-236.53200000000004
146,6.693799,westwood,westwood,1.088,2362.694,2347.499,333.0,0.0,-235.18140000000002
147,6.722838,westwood,westwood,1.08,2389.792,2355.288,334.0,0.0,-237.89919999999998
148,6.772985,westwood,westwood,1.079,2439.721,2370.071,335.0,0.0,-242.8931
149,6.806062,westwood,westwood,1.075,2430.526,2390.131,337.0,0.0,-241.9776
150,6.835188,westwood,westwood,1.064,2459.87,2405.37,338.0,0.0,-244.923
151,6.866868,westwood,westwood,1.067,2463.112,2426.922,340.0,0.0,-245.2442
152,6.91656,westwood,westwood,1.068,2448.687,2429.643,341.0,0.0,-243.80069999999998
153,6.974533,westwood,westwood,1.079,2479.617,2441.576,344.0,0.0,-246.88270000000003
154,7.014535,westwood,westwood,1.066,2502.904,2462.903,347.0,0.0,-249.2244
155,7.05281,westwood,westwood,1.066,2529.144,2483.562,349.0,0.0,-251.8484
156,7.103724,westwood,westwood,1.067,2561.578,2495.626,350.0,0.0,-255.0908
157,7.146529,westwood,westwood,1.063,2566.898,2514.04,353.0,0.0,-255.62680000000006
158,7.173631,westwood,westwood,1.066,2529.01,2524.872,355.0,0.0,-251.83500000000004
159,7.225709,westwood,westwood,1.081,2562.764,2531.878,356.0,0.0,-255.19540000000003
160,7.25355,westwood,westwood,1.071,2578.091,2539.247,358.0,0.0,-256.7381
161,7.3254,westwood,westwood,1.091,2569.49,2552.027,361.0,0.0,-255.858
162,7.388509,westwood,westwood,1.078,2616.591,2564.273,363.0,0.0,-260.58110000000005
163,7.42502,westwood,westwood,1.099,2574.962,2574.198,365.0,0.0,-256.3972
164,7.449028,westwood,westwood,1.095,2598.981,2579.227,368.0,0.0,-258.80310000000003
165,7.484304,westwood,westwood,1.09,2622.987,2587.325,370.0,0.0,-261.2087
166,7.513475,westwood,westwood,1.093,2629.724,2595.958,372.0,0.0,-261.87940000000003
167,7.548469,westwood,westwood,1.089,2602.924,2602.725,374.0,0.0,-259.2034
168,7.597079,westwood,westwood,1.113,2630.862,2606.242,375.0,0.0,-261.9732
169,7.674475,westwood,westwood,1.102,2677.817,2625.618,378.0,0.0,-266.6797
170,7.7343,westwood,westwood,1.112,2657.666,2643.454,381.0,0.0,-264.6546
171,7.762259,westwood,westwood,1.107,2669.54,2650.904,383.0,0.0,-265.847
172,7.79492,westwood,westwood,1.111,2638.114,2658.983,385.0,0.0,-262.7004
173,7.846201,westwood,westwood,1.128,2676.889,2662.763,386.0,0.0,-266.56090000000006
174,7.881392,westwood,westwood,1.115,2712.381,2670.957,388.0,0.0,-270.12309999999997
175,7.927487,westwood,westwood,1.105,2739.978,2689.596,391.0,0.0,-272.8928
176,7.954831,westwood,westwood,1.103,2758.481,2698.207,392.0,0.0,-274.74510000000004
177,8.010751,westwood,westwood,1.105,2770.052,2714.227,394.0,0.0,-275.9002
178,8.045863,westwood,westwood,1.1,2737.973,2741.802,398.0,0.0,-272.6973
179,8.093798,westwood,westwood,1.117,2785.877,2747.311,398.0,0.0,-277.47069999999997
180,8.124188,westwood,westwood,1.112,2799.598,2761.153,400.0,0.0,-278.8478
181,8.161265,westwood,westwood,1.12,2787.04,2770.325,402.0,0.0,-277.584
182,8.236359,westwood,westwood,1.113,2852.523,2789.628,405.0,0.0,-284.13930000000005
183,8.292678,westwood,westwood,1.103,2887.951,2823.292,407.0,0.0,-287.6921
184,8.330916,westwood,westwood,1.118,2847.086,2834.425,411.0,0.0,-283.5906
185,8.369249,westwood,westwood,1.121,2835.635,2839.903,413.0,0.0,-282.44250000000005
186,8.3941,westwood,westwood,1.127,2838.677,2839.391,415.0,0.0,-282.7407
187,8.463087,westwood,westwood,1.123,2907.851,2852.607,417.0,0.0,-289.6621
188,8.494572,westwood,westwood,1.107,2919.445,2872.595,418.0,0.0,-290.8375
189,8.523021,westwood,westwood,1.107,2932.0,2880.02,419.0,0.0,-292.09299999999996
190,8.556069,westwood,westwood,1.106,2958.606,2895.531,420.0,0.0,-294.75460000000004
