step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
200,15.965306,cubic,cubic,0.753,154.307,149.069,11.0,0.0,-14.6777
201,16.049647,cubic,cubic,0.866,115.595,144.504,11.0,0.0,-10.6935
202,16.083469,cubic,cubic,0.866,118.366,119.81,11.0,0.0,-10.970600000000001
203,16.124798,cubic,cubic,1.102,75.626,106.712,12.0,0.0,-6.4606
204,16.150901,cubic,cubic,1.174,51.352,85.4,12.0,0.0,-3.9612000000000003
205,16.234137,cubic,cubic,2.707,109.199,88.377,12.0,0.0,-8.212900000000001
206,16.375226,cubic,cubic,1.673,141.038,98.713,14.0,0.0,-12.430800000000001
207,16.436699,cubic,cubic,1.068,60.494,109.267,14.0,0.0,-4.981400000000001
208,16.486783,cubic,cubic,0.821,50.156,75.427,9.0,14.0,-4.1946
209,16.551262,cubic,cubic,1.723,115.669,77.718,9.0,5.0,-9.8439
210,16.623186,cubic,cubic,1.591,71.804,87.704,9.0,0.0,-5.5894
211,16.708128,cubic,cubic,1.029,156.719,91.746,10.0,0.0,-14.642900000000001
212,16.784727,cubic,cubic,1.096,76.19,91.594,11.0,0.0,-6.523
213,16.845431,cubic,cubic,1.206,60.863,78.687,11.0,0.0,-4.8803
214,16.922113,cubic,cubic,1.591,126.21,85.824,11.0,0.0,-11.030000000000001
215,16.97948,cubic,cubic,1.614,57.711,81.652,12.0,0.0,-4.157100000000001
216,17.0246,cubic,cubic,2.408,99.428,76.963,12.0,0.0,-7.534800000000001
217,17.087007,cubic,cubic,2.027,62.536,71.383,12.0,0.0,-4.2266
218,17.160391,cubic,cubic,2.027,73.211,64.102,12.0,0.0,-5.2941
219,17.211741,cubic,cubic,2.261,51.569,63.74,13.0,0.0,-2.8959
220,17.265453,cubic,cubic,1.898,105.3,68.936,13.0,0.0,-8.632000000000001
221,17.333964,cubic,cubic,2.799,68.368,77.71,13.0,0.0,-4.037800000000001
222,17.379056,cubic,cubic,1.487,44.969,70.433,14.0,0.0,-3.0099
223,17.422282,cubic,cubic,1.525,88.275,72.663,11.0,20.0,-7.3025
224,17.477607,cubic,cubic,2.359,55.351,75.36,9.0,5.0,-3.1761
225,17.520882,cubic,cubic,1.181,98.524,74.119,9.0,0.0,-8.671400000000002
226,17.573735,cubic,cubic,1.884,53.081,69.491,10.0,0.0,-3.4241000000000006
227,17.625812,cubic,cubic,2.163,98.79,71.851,10.0,0.0,-7.716000000000001
228,17.716332,cubic,cubic,2.163,90.474,69.599,12.0,0.0,-6.884400000000001
229,17.811001,cubic,cubic,1.28,94.747,75.03,12.0,0.0,-8.194700000000001
230,17.942952,cubic,cubic,1.222,131.71,90.454,8.0,5.0,-11.949000000000002
231,18.004154,cubic,cubic,0.704,60.271,101.565,8.0,0.0,-5.323100000000001
232,18.055202,cubic,cubic,0.704,50.825,83.305,9.0,0.0,-4.378500000000001
233,18.189146,cubic,cubic,1.729,135.151,81.862,9.0,0.0,-11.786100000000001
234,18.320656,cubic,cubic,0.814,131.451,93.896,9.0,0.0,-12.3311
235,18.376879,cubic,cubic,0.793,56.288,93.307,11.0,0.0,-4.8358
236,18.484973,cubic,cubic,0.881,107.951,87.679,11.0,0.0,-9.9141
237,18.537162,cubic,cubic,1.224,52.319,89.179,7.0,0.0,-4.0079
238,18.659912,cubic,cubic,1.021,174.767,95.845,7.0,0.0,-16.4557
239,18.719057,cubic,cubic,0.662,59.339,103.366,8.0,0.0,-5.2719000000000005
240,18.795517,cubic,cubic,0.398,135.983,107.443,8.0,0.0,-13.200300000000002
241,18.854234,cubic,cubic,1.208,58.349,109.558,9.0,0.0,-4.6269
242,18.930782,cubic,cubic,1.359,76.662,95.591,9.0,0.0,-6.307200000000001
243,19.144139,cubic,cubic,1.471,212.886,108.187,9.0,0.0,-19.817600000000002
244,19.252601,cubic,cubic,0.49,108.451,148.202,11.0,0.0,-10.3551
245,19.304266,cubic,cubic,0.598,51.906,121.772,11.0,0.0,-4.5926
246,19.330423,cubic,cubic,1.175,77.614,104.129,11.0,0.0,-6.586400000000001
247,20.388408,cubic,cubic,1.068,1084.011,226.615,1.0,84.0,-107.3331
248,20.57579,cubic,cubic,0.12,187.528,711.49,11.0,0.0,-18.6328
249,20.675833,cubic,cubic,0.138,100.004,445.346,11.0,0.0,-9.862400000000001
250,20.740707,cubic,cubic,0.679,63.07,297.825,12.0,0.0,-5.628
251,20.795395,cubic,cubic,1.158,56.559,168.325,8.0,0.0,-4.4979
252,20.844982,cubic,cubic,1.195,49.461,106.487,7.0,0.0,-3.7511
253,20.922439,cubic,cubic,1.352,73.445,88.845,8.0,0.0,-5.9925
254,20.980972,cubic,cubic,1.448,58.357,78.55,9.0,0.0,-4.387700000000001
255,21.006688,cubic,cubic,1.448,83.224,73.519,9.0,0.0,-6.8744
256,21.052055,cubic,cubic,1.253,71.096,73.216,9.0,0.0,-5.8566
257,21.101068,cubic,cubic,1.4,48.916,75.595,10.0,0.0,-3.4916000000000005
258,21.13622,cubic,cubic,1.491,79.704,72.2,10.0,0.0,-6.4794
259,21.168355,cubic,cubic,2.368,58.228,68.933,10.0,0.0,-3.454800000000001
260,21.205872,cubic,cubic,1.453,56.861,67.074,10.0,0.0,-4.233099999999999
261,21.248455,cubic,cubic,1.858,58.68,62.359,11.0,0.0,-4.01
262,21.274502,cubic,cubic,2.037,50.118,62.347,11.0,0.0,-2.974800000000001
263,21.446974,cubic,cubic,2.071,221.911,82.294,11.0,0.0,-20.1201
264,21.494671,cubic,cubic,0.741,48.523,131.846,11.0,0.0,-4.111300000000001
265,21.553912,cubic,cubic,0.625,107.664,106.1,12.0,0.0,-10.1414
266,21.596386,cubic,cubic,0.741,101.495,105.698,12.0,0.0,-9.408500000000002
267,21.630193,cubic,cubic,1.218,76.477,102.11,12.0,0.0,-6.4297
268,21.65539,cubic,cubic,1.291,59.269,102.044,13.0,0.0,-4.6358999999999995
269,21.791065,cubic,cubic,1.429,184.626,109.941,13.0,0.0,-17.033600000000003
270,21.86916,cubic,cubic,1.191,77.958,124.531,13.0,0.0,-6.6048
271,21.927304,cubic,cubic,1.026,136.373,115.406,14.0,0.0,-12.6113
272,21.974184,cubic,cubic,1.351,46.695,75.185,9.0,13.0,-3.3185000000000002
273,22.029265,cubic,cubic,1.83,55.066,64.831,9.0,0.0,-3.6766000000000005
274,22.056597,cubic,cubic,1.919,63.162,64.645,10.0,0.0,-4.3972
275,22.090067,cubic,cubic,1.65,60.696,63.851,10.0,0.0,-4.419600000000001
276,22.125659,cubic,cubic,2.049,67.707,63.534,10.0,0.0,-4.7217
277,22.155161,cubic,cubic,1.711,65.193,63.741,11.0,0.0,-4.8083
278,22.188775,cubic,cubic,1.443,64.356,69.063,11.0,0.0,-4.9925999999999995
279,22.2519,cubic,cubic,1.954,89.786,69.93,11.0,0.0,-7.0246
280,22.284572,cubic,cubic,1.979,72.11,68.246,11.0,0.0,-5.232
281,22.385866,cubic,cubic,1.767,133.887,76.452,11.0,0.0,-11.6217
282,22.518417,cubic,cubic,1.258,132.548,104.385,13.0,0.0,-11.9968
283,22.578889,cubic,cubic,1.038,60.369,107.025,13.0,0.0,-4.9989
284,22.616011,cubic,cubic,0.786,97.553,85.961,9.0,14.0,-8.9693
285,22.656812,cubic,cubic,0.874,77.994,84.966,9.0,10.0,-6.925400000000001
286,22.713102,cubic,cubic,1.337,56.429,83.518,9.0,0.0,-4.305900000000001
287,22.764072,cubic,cubic,1.337,50.555,69.59,10.0,0.0,-3.7185000000000006
288,22.794453,cubic,cubic,1.848,81.207,67.773,10.0,0.0,-6.2726999999999995
289,22.832148,cubic,cubic,2.241,65.215,65.695,10.0,0.0,-4.2805
290,22.862969,cubic,cubic,1.775,68.349,65.977,10.0,0.0,-5.059900000000001
291,22.905726,cubic,cubic,1.426,90.126,68.996,10.0,0.0,-7.586600000000001
292,22.953191,cubic,cubic,1.695,47.433,67.031,11.0,0.0,-3.0483000000000002
293,22.982804,cubic,cubic,1.418,77.257,68.309,11.0,0.0,-6.3077000000000005
294,23.074091,cubic,cubic,2.489,91.121,67.755,11.0,0.0,-6.6231
295,23.130475,cubic,cubic,1.825,56.484,66.777,13.0,0.0,-3.8234000000000004
296,23.22767,cubic,cubic,1.99,97.081,68.745,13.0,0.0,-7.7181000000000015
297,23.286896,cubic,cubic,1.266,59.467,79.715,9.0,10.0,-4.6807
298,23.391,cubic,cubic,1.139,103.904,75.492,9.0,0.0,-9.2514
299,23.461496,cubic,cubic,1.003,70.424,83.074,10.0,0.0,-6.0394000000000005
300,23.538236,cubic,cubic,1.115,76.344,77.665,11.0,0.0,-6.519399999999999
301,23.621526,cubic,cubic,1.517,83.373,78.114,11.0,0.0,-6.820300000000001
302,23.671061,cubic,cubic,1.25,49.719,76.852,7.0,0.0,-3.7219000000000007
303,23.773352,cubic,cubic,0.972,102.281,77.006,8.0,0.0,-9.256100000000002
304,23.815428,cubic,cubic,1.025,121.194,82.959,8.0,0.0,-11.0944
305,23.853832,cubic,cubic,0.765,80.481,82.649,8.0,0.0,-7.2831
306,23.880056,cubic,cubic,1.151,64.773,79.973,8.0,0.0,-5.3263
307,23.917271,cubic,cubic,0.765,63.425,77.904,8.0,0.0,-5.577500000000001
308,23.953951,cubic,cubic,1.151,73.863,74.431,8.0,0.0,-6.2353000000000005
309,24.0003,cubic,cubic,1.254,82.893,75.491,9.0,0.0,-7.035300000000001
310,24.05127,cubic,cubic,1.411,51.142,71.099,9.0,0.0,-3.7032000000000003
311,24.104015,cubic,cubic,1.845,52.625,63.622,9.0,0.0,-3.4175000000000004
312,24.135896,cubic,cubic,1.981,74.502,63.78,10.0,0.0,-5.4692
313,24.230563,cubic,cubic,1.399,126.583,71.63,10.0,0.0,-11.2593
314,24.307368,cubic,cubic,1.225,76.663,83.534,10.0,0.0,-6.4413
315,24.339375,cubic,cubic,0.915,108.781,86.69,11.0,0.0,-9.9631
316,24.368412,cubic,cubic,1.064,61.14,88.033,11.0,0.0,-5.050000000000001
317,24.41622,cubic,cubic,1.662,76.149,86.548,11.0,0.0,-5.9529000000000005
318,24.489791,cubic,cubic,1.171,150.372,93.403,11.0,0.0,-13.866200000000003
319,24.560901,cubic,cubic,0.954,192.452,114.309,12.0,0.0,-18.2912
320,24.636762,cubic,cubic,1.049,75.885,101.27,12.0,0.0,-6.5395
321,24.710522,cubic,cubic,1.831,73.652,90.494,13.0,0.0,-5.5342
322,24.774644,cubic,cubic,1.526,64.23,81.111,9.0,5.0,-4.897000000000001
323,24.830465,cubic,cubic,1.257,54.021,69.55,9.0,0.0,-4.145100000000001
