step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
127,5.801926,cubic,cubic,1.064,843.878,832.27,92.0,0.0,-83.3238
128,5.840478,cubic,cubic,1.018,871.069,841.003,94.0,0.0,-86.0889
129,5.905384,cubic,cubic,1.072,872.94,850.113,95.0,0.0,-86.22200000000001
130,5.959769,cubic,cubic,1.059,877.785,854.188,96.0,0.0,-86.71950000000001
131,6.010199,cubic,cubic,1.09,847.779,848.557,98.0,0.0,-83.6879
132,6.080409,cubic,cubic,1.079,824.384,851.053,99.0,0.0,-81.35940000000001
133,6.158075,cubic,cubic,1.076,871.144,856.172,100.0,0.0,-86.03840000000001
134,6.201577,cubic,cubic,1.064,915.021,865.177,103.0,0.0,-90.43809999999999
135,6.244398,cubic,cubic,1.063,914.318,884.979,105.0,0.0,-90.36880000000001
136,6.278989,cubic,cubic,1.11,868.482,884.296,106.0,0.0,-85.7382
137,6.309909,cubic,cubic,1.117,848.958,874.955,107.0,0.0,-83.7788
138,6.380484,cubic,cubic,1.119,911.369,878.881,108.0,0.0,-90.01790000000001
139,6.410417,cubic,cubic,1.106,902.279,884.973,110.0,0.0,-89.12190000000001
140,6.470081,cubic,cubic,1.094,909.179,897.336,111.0,0.0,-89.82390000000001
141,6.551539,cubic,cubic,1.113,931.123,904.678,113.0,0.0,-91.9993
142,6.578556,cubic,cubic,1.11,917.123,913.945,116.0,0.0,-90.60230000000001
143,6.629744,cubic,cubic,1.124,951.086,920.741,117.0,0.0,-93.98460000000001
144,6.664089,cubic,cubic,1.167,922.961,923.005,119.0,0.0,-91.12910000000001
145,6.691803,cubic,cubic,1.136,890.431,920.59,120.0,0.0,-87.90710000000001
146,6.744703,cubic,cubic,1.171,943.112,923.405,121.0,0.0,-93.1402
147,6.780138,cubic,cubic,1.141,939.613,929.737,123.0,0.0,-92.8203
148,6.809688,cubic,cubic,1.147,952.459,932.577,123.0,0.0,-94.0989
149,6.858949,cubic,cubic,1.131,1000.431,941.059,124.0,0.0,-98.91210000000001
150,6.912075,cubic,cubic,1.153,998.673,955.638,126.0,0.0,-98.7143
151,6.941705,cubic,cubic,1.141,970.468,964.828,128.0,0.0,-95.9058
152,7.012467,cubic,cubic,1.148,1020.842,974.441,129.0,0.0,-100.93620000000001
153,7.063367,cubic,cubic,1.133,1033.877,984.904,130.0,0.0,-102.2547
154,7.101376,cubic,cubic,1.111,1021.253,997.193,132.0,0.0,-101.0143
155,7.142228,cubic,cubic,1.145,984.227,1002.649,134.0,0.0,-97.27770000000001
156,7.193681,cubic,cubic,1.142,1036.114,1006.832,134.0,0.0,-102.46940000000001
157,7.232161,cubic,cubic,1.122,1030.79,1019.179,137.0,0.0,-101.95700000000001
158,7.306838,cubic,cubic,1.159,1085.915,1028.803,139.0,0.0,-107.43249999999999
159,7.339045,cubic,cubic,1.114,1089.765,1044.063,140.0,0.0,-107.86250000000001
160,7.411388,cubic,cubic,1.119,1132.07,1062.199,143.0,0.0,-112.088
161,7.459752,cubic,cubic,1.094,1129.311,1089.507,145.0,0.0,-111.8371
162,7.510346,cubic,cubic,1.098,1127.737,1100.824,146.0,0.0,-111.67570000000002
163,7.549648,cubic,cubic,1.105,1139.15,1115.617,150.0,0.0,-112.81000000000002
