step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
100,13.554229,bbr,bbr,0.997,7329.844,7272.293,65535.0,0.0,-731.9874000000001
101,13.694201,bbr,bbr,0.998,7414.202,7337.431,65535.0,0.0,-740.4222
102,13.811339,bbr,bbr,0.989,7507.867,7399.038,65535.0,0.0,-749.7977000000001
103,13.899199,bbr,bbr,0.98,7581.836,7500.968,65535.0,0.0,-757.2036
104,13.993883,bbr,bbr,0.981,7676.373,7561.487,65535.0,0.0,-766.6563
105,14.050467,bbr,bbr,0.985,7676.988,7635.268,65535.0,0.0,-766.7138000000001
106,14.139201,bbr,bbr,0.985,7755.664,7677.627,65535.0,0.0,-774.5814
107,14.252577,bbr,bbr,0.982,7863.876,7736.51,65535.0,0.0,-785.4056
108,14.367861,bbr,bbr,0.985,7923.908,7845.437,65535.0,0.0,-791.4058000000001
109,14.450772,hybla,hybla,0.981,7989.605,7935.154,65535.0,0.0,-797.9795
110,14.597504,cubic,cubic,0.978,8109.111,8048.319,65535.0,0.0,-809.9331000000001
111,14.803188,vegas,vegas,0.97,8288.709,8154.699,65535.0,0.0,-827.9009000000001
112,14.877904,bbr,bbr,0.962,8348.416,8243.246,65535.0,0.0,-833.8796
113,14.964106,veno,veno,0.96,8434.641,8281.383,65535.0,0.0,-842.5041
114,15.087065,westwood,westwood,0.951,8532.407,8350.491,65535.0,0.0,-852.2896999999999
115,15.237378,hybla,hybla,0.942,8642.638,8431.51,65535.0,0.0,-863.3218000000002
116,15.39332,bbr,bbr,0.928,8774.923,8554.421,65535.0,0.0,-876.5643000000001
117,15.670853,cubic,cubic,0.919,9050.779,8644.392,65535.0,0.0,-904.1589000000001
118,15.867679,vegas,vegas,0.896,9216.877,9119.325,65535.0,0.0,-920.7917000000001
119,15.952656,veno,veno,0.896,9242.912,9169.833,65535.0,0.0,-923.3952000000002
120,16.055065,westwood,westwood,0.893,9345.38,9231.854,65535.0,0.0,-933.645
121,16.180744,hybla,hybla,0.888,9441.046,9301.543,65535.0,0.0,-943.2166000000001
122,16.278244,bbr,bbr,0.883,9538.514,9395.108,65535.0,0.0,-952.9684
123,16.361236,vegas,vegas,0.884,9619.519,9511.841,65535.0,0.0,-961.0679
124,16.450738,cubic,cubic,0.889,9630.786,9598.767,65535.0,0.0,-962.1896
125,16.520524,westwood,westwood,0.89,9680.763,9636.975,65535.0,0.0,-967.1863000000002
126,16.63434,veno,veno,0.887,9789.452,9702.846,65535.0,0.0,-978.0582
127,16.802199,hybla,hybla,0.884,9886.336,9813.669,65535.0,0.0,-987.7496
128,16.902293,bbr,bbr,0.884,9980.496,9869.124,65535.0,0.0,-997.1655999999999
129,16.995151,vegas,vegas,0.886,10064.0,9971.221,65535.0,0.0,-1005.5140000000001
130,17.187682,veno,veno,0.884,10246.309,10053.151,65535.0,0.0,-1023.7468999999999
131,17.421214,westwood,westwood,0.875,10322.868,10262.516,65535.0,0.0,-1031.4118
132,17.477582,cubic,cubic,0.872,10380.04,10304.529,65535.0,0.0,-1037.132
133,17.571565,hybla,hybla,0.873,10440.671,10360.974,65535.0,0.0,-1043.1941
134,17.696858,bbr,bbr,0.869,10565.748,10439.549,65535.0,0.0,-1055.7058000000002
135,17.852748,vegas,vegas,0.867,10721.42,10490.792,65535.0,0.0,-1071.275
136,17.987049,veno,veno,0.858,10856.027,10662.035,65535.0,0.0,-1084.7447000000002
137,18.231288,westwood,westwood,0.851,11086.888,10740.637,65535.0,0.0,-1107.8378
138,18.361543,cubic,cubic,0.832,11211.924,10931.796,65535.0,0.0,-1120.3604
139,18.540902,hybla,hybla,0.823,11391.08,11067.125,65535.0,0.0,-1138.2849999999999
140,18.680344,vegas,vegas,0.815,11530.686,11167.425,65535.0,0.0,-1152.2536
141,18.788794,veno,veno,0.806,11639.219,11318.696,65535.0,0.0,-1163.1159
142,18.915218,westwood,westwood,0.803,11746.417,11514.5,65535.0,0.0,-1173.8386999999998
143,18.983184,cubic,cubic,0.805,11789.761,11632.715,65535.0,0.0,-1178.1711
144,19.103549,bbr,bbr,0.806,11871.995,11772.936,65535.0,0.0,-1186.3935000000001
145,19.194051,hybla,hybla,0.808,11945.439,11863.184,65535.0,0.0,-1193.7359000000001
146,19.288189,westwood,westwood,0.808,12014.041,11931.611,65535.0,0.0,-1200.5961
147,19.357171,vegas,vegas,0.809,12013.778,11977.109,65535.0,0.0,-1200.5688
148,19.418772,veno,veno,0.813,12064.978,12006.802,65535.0,0.0,-1205.6847999999998
149,19.522998,cubic,cubic,0.815,12112.058,12077.259,65535.0,0.0,-1210.3908000000001
150,19.643646,hybla,hybla,0.815,12232.445,12122.743,65535.0,0.0,-1222.4295
151,19.70318,westwood,westwood,0.82,12210.317,12181.528,65535.0,0.0,-1220.2117
152,19.760699,veno,veno,0.821,12259.352,12213.025,65535.0,0.0,-1225.1142000000002
153,19.893831,bbr,bbr,0.822,12361.395,12281.666,65535.0,0.0,-1235.3175000000003
154,20.003442,vegas,vegas,0.823,12443.998,12356.837,65535.0,0.0,-1243.5768
155,20.07948,hybla,hybla,0.821,12475.869,12429.01,65535.0,0.0,-1246.7659000000003
156,20.155339,cubic,cubic,0.825,12533.101,12486.89,65535.0,0.0,-1252.4851
157,20.220694,westwood,westwood,0.824,12587.25,12506.405,65535.0,0.0,-1257.901
158,20.316782,veno,veno,0.825,12636.083,12569.684,65535.0,0.0,-1262.7833
159,20.410816,vegas,vegas,0.827,12632.974,12605.509,65535.0,0.0,-1262.4704000000002
160,20.512937,cubic,cubic,0.828,12735.152,12649.561,65535.0,0.0,-1272.6872
161,20.574578,hybla,hybla,0.831,12795.801,12704.513,65535.0,0.0,-1278.7491000000002
162,20.663345,westwood,westwood,0.83,12803.794,12735.162,65535.0,0.0,-1279.5494
163,20.742518,veno,veno,0.829,12882.967,12773.312,65535.0,0.0,-1287.4677000000001
164,20.833198,vegas,vegas,0.832,12972.726,12846.53,65535.0,0.0,-1296.4406000000001
165,20.909218,hybla,hybla,0.832,13036.404,12912.455,516.0,0.0,-1302.8084000000001
166,20.99428,cubic,cubic,0.835,13058.316,12997.454,65535.0,0.0,-1304.9966000000002
167,21.090014,bbr,bbr,0.836,13153.887,13041.677,65535.0,0.0,-1314.5527000000002
168,21.205246,westwood,westwood,0.838,13213.5,13123.424,65535.0,0.0,-1320.5120000000002
169,21.271382,veno,veno,0.838,13279.673,13166.773,65535.0,0.0,-1327.1293000000003
170,21.371351,cubic,cubic,0.842,13328.816,13232.652,65535.0,0.0,-1332.0396
171,21.432734,vegas,vegas,0.842,13382.919,13295.539,65535.0,0.0,-1337.4499
172,21.503465,westwood,westwood,0.843,13428.271,13342.356,65535.0,0.0,-1341.9841000000001
173,21.589017,hybla,hybla,0.845,13496.29,13391.86,65535.0,0.0,-1348.784
174,21.66721,veno,veno,0.844,13565.315,13426.484,65535.0,0.0,-1355.6875
175,21.787206,cubic,cubic,0.847,13603.59,13539.811,65535.0,0.0,-1359.5120000000002
176,21.87292,vegas,vegas,0.849,13671.709,13571.405,65535.0,0.0,-1366.3219000000001
177,21.952102,veno,veno,0.846,13736.694,13616.521,65535.0,0.0,-1372.8234
178,22.03559,westwood,westwood,0.869,13367.934,13571.554,65535.0,0.0,-1335.9244
179,22.123279,hybla,hybla,0.861,13432.801,13512.783,540.0,0.0,-1342.4190999999998
180,22.198226,bbr,bbr,0.87,13235.106,13395.362,65535.0,0.0,-1322.6406000000002
181,22.276019,cubic,cubic,0.871,13313.003,13370.332,65535.0,0.0,-1330.4293
182,22.353607,vegas,vegas,0.872,13313.55,13343.065,65535.0,0.0,-1330.483
183,22.441938,westwood,westwood,0.871,13329.543,13327.699,65535.0,0.0,-1332.0833
184,22.57399,hybla,hybla,0.866,13383.697,13351.08,65535.0,0.0,-1337.5037000000002
185,22.674541,bbr,bbr,0.868,13365.721,13363.426,65535.0,0.0,-1335.7041000000002
186,22.745204,westwood,westwood,0.871,13321.6,13344.397,65535.0,0.0,-1331.289
187,22.815578,cubic,cubic,0.869,13341.595,13341.821,65535.0,0.0,-1333.2905
188,22.914519,vegas,vegas,0.868,13366.329,13342.747,65535.0,0.0,-1335.7649000000001
189,22.978773,veno,veno,0.868,13320.694,13347.616,65535.0,0.0,-1331.2014000000001
190,23.055487,hybla,hybla,0.874,13262.655,13316.704,65535.0,0.0,-1325.3915000000002
191,23.153943,bbr,bbr,0.871,13313.217,13311.691,65535.0,0.0,-1330.4507
192,23.242409,cubic,cubic,0.868,13294.288,13298.493,65535.0,0.0,-1328.5608000000002
193,23.327282,westwood,westwood,0.873,13304.087,13289.27,65535.0,0.0,-1329.5357
194,23.432105,veno,veno,0.871,13331.999,13304.705,65535.0,0.0,-1332.3289
195,23.514913,vegas,vegas,0.871,13347.647,13311.851,65535.0,0.0,-1333.8937
196,23.640608,veno,veno,0.866,13351.088,13342.19,65535.0,0.0,-1334.2428
197,23.703503,hybla,hybla,0.868,13325.409,13339.917,65535.0,0.0,-1331.6729
198,23.823404,bbr,bbr,0.867,13414.995,13359.116,65535.0,0.0,-1340.6325000000002
199,23.902487,cubic,cubic,0.863,13403.962,13389.167,65535.0,0.0,-1339.5332
200,23.964937,hybla,hybla,0.867,13361.6,13377.975,65535.0,0.0,-1335.2930000000001
201,24.083591,vegas,vegas,0.865,13392.594,13390.777,65535.0,0.0,-1338.3944
202,24.203333,westwood,westwood,0.866,13404.017,13383.459,65535.0,0.0,-1339.5357000000001
203,24.274251,cubic,cubic,0.866,13383.295,13387.402,65535.0,0.0,-1337.4635
204,24.341548,bbr,bbr,0.864,13358.117,13388.683,65535.0,0.0,-1334.9477000000002
205,24.439065,westwood,westwood,0.864,13411.854,13398.133,65535.0,0.0,-1340.3214
206,24.48953,veno,veno,0.867,13365.566,13387.031,65535.0,0.0,-1335.6896000000002
207,24.555924,hybla,hybla,0.875,13225.117,13345.372,65535.0,0.0,-1321.6367
208,24.666548,vegas,vegas,0.872,13325.214,13325.1,65535.0,0.0,-1331.6494
209,24.731269,veno,veno,0.867,13353.245,13339.694,65535.0,0.0,-1334.4575000000002
210,24.83681,bbr,bbr,0.869,13338.697,13346.901,65535.0,0.0,-1333.0007000000003
211,24.898676,cubic,cubic,0.87,13332.722,13337.288,65535.0,0.0,-1332.4022000000002
212,25.007791,hybla,hybla,0.867,13347.026,13341.385,533.0,0.0,-1333.8356
213,25.106756,westwood,westwood,0.872,13425.786,13358.489,65535.0,0.0,-1341.7066
214,25.221273,vegas,vegas,0.874,13482.204,13409.831,65535.0,0.0,-1347.3464000000001
215,25.280627,veno,veno,0.876,13468.982,13442.169,65535.0,0.0,-1346.0222
216,25.362557,cubic,cubic,0.88,13543.317,13465.86,65535.0,0.0,-1353.4516999999998
217,25.484765,bbr,bbr,0.881,13615.694,13522.522,65535.0,0.0,-1360.6884
218,25.603735,hybla,hybla,0.883,13682.983,13574.889,542.0,0.0,-1367.4153000000001
219,25.714488,vegas,vegas,0.884,13751.408,13665.271,65535.0,0.0,-1374.2568
220,25.779716,veno,veno,0.882,13809.708,13706.487,65535.0,0.0,-1380.0888
221,25.901864,westwood,westwood,0.885,13863.852,13797.996,65535.0,0.0,-1385.5002000000002
222,25.982006,cubic,cubic,0.888,13892.796,13844.082,65535.0,0.0,-1388.3916000000002
223,26.073273,bbr,bbr,0.887,13968.839,13880.856,65535.0,0.0,-1395.9969
224,26.194875,hybla,hybla,0.889,14053.929,13944.66,557.0,0.0,-1404.5039000000002
225,26.260338,vegas,vegas,0.887,14107.179,14004.196,65535.0,0.0,-1409.8309000000002
226,26.318927,veno,veno,0.887,14098.808,14053.313,65535.0,0.0,-1408.9938000000002
227,26.392635,westwood,westwood,0.89,14172.27,14080.716,65535.0,0.0,-1416.337
228,26.473627,cubic,cubic,0.892,14233.601,14120.547,65535.0,0.0,-1422.4681
229,26.540392,hybla,hybla,0.89,14281.139,14165.183,566.0,0.0,-1427.2239
230,26.611874,veno,veno,0.891,14304.236,14208.629,65535.0,0.0,-1429.5326
231,26.678445,westwood,westwood,0.896,14305.772,14246.351,65535.0,0.0,-1429.6812000000002
232,26.795393,vegas,vegas,0.896,14406.302,14315.32,65535.0,0.0,-1439.7342
233,26.880816,cubic,cubic,0.9,14427.375,14347.333,65535.0,0.0,-1441.8375
234,26.981768,bbr,bbr,0.898,14506.675,14400.107,65535.0,0.0,-1449.7695
235,27.094342,veno,veno,0.898,14590.592,14469.433,65535.0,0.0,-1458.1612000000002
236,27.18557,hybla,hybla,0.903,14600.645,14533.799,581.0,0.0,-1459.1615000000002
237,27.263139,westwood,westwood,0.898,14678.201,14591.118,65535.0,0.0,-1466.9221
238,27.372487,cubic,cubic,0.901,14772.871,14656.423,65535.0,0.0,-1476.3861
239,27.446769,vegas,vegas,0.901,14838.717,14706.655,65535.0,0.0,-1482.9707
240,27.53222,veno,veno,0.902,14878.803,14803.855,65535.0,0.0,-1486.9783
241,27.61601,hybla,hybla,0.904,14940.362,14844.136,593.0,0.0,-1493.1322
242,27.724162,westwood,westwood,0.902,15036.744,14899.783,65535.0,0.0,-1502.7724
243,27.843637,cubic,cubic,0.902,15112.354,15012.523,65535.0,0.0,-1510.3334
244,27.955639,vegas,vegas,0.905,15157.368,15071.331,65535.0,0.0,-1514.8318000000002
245,28.020447,veno,veno,0.908,15191.957,15103.78,65535.0,0.0,-1518.2877000000003
246,28.144174,veno,veno,0.908,15286.148,15161.388,65535.0,0.0,-1527.7068000000002
247,28.25572,westwood,westwood,0.907,15375.496,15233.621,65535.0,0.0,-1536.6426000000001
248,28.342949,hybla,hybla,0.909,15429.757,15315.974,65535.0,0.0,-1542.0666999999999
249,28.412116,cubic,cubic,0.912,15378.557,15366.783,65535.0,0.0,-1536.9437
250,28.533877,westwood,westwood,0.916,15467.681,15400.698,65535.0,0.0,-1545.8521000000003
251,28.599521,veno,veno,0.915,15510.331,15443.558,65535.0,0.0,-1550.1181000000001
252,28.722422,vegas,vegas,0.917,15601.511,15495.085,65535.0,0.0,-1559.2341000000001
253,28.80373,veno,veno,0.915,15675.014,15554.033,65535.0,0.0,-1566.5864000000001
254,28.879649,hybla,hybla,0.918,15699.499,15606.319,65535.0,0.0,-1569.0319000000002
255,28.954538,cubic,cubic,0.917,15759.262,15672.717,65535.0,0.0,-1575.0092000000002
256,29.02148,bbr,bbr,0.919,15809.898,15735.665,65535.0,0.0,-1580.0708
257,29.175237,westwood,westwood,0.921,15886.981,15794.898,65535.0,0.0,-1587.7771
258,29.243315,veno,veno,0.919,15955.23,15839.666,65535.0,0.0,-1594.604
259,29.380768,vegas,vegas,0.92,16057.688,15910.307,65535.0,0.0,-1604.8488
260,29.472792,hybla,hybla,0.922,16100.047,16015.649,65535.0,0.0,-1609.0827000000002
261,29.566835,hybla,hybla,0.921,16173.753,16078.104,65535.0,0.0,-1616.4543
262,29.651767,cubic,cubic,0.923,16247.455,16121.915,65535.0,0.0,-1623.8225
263,29.855192,vegas,vegas,0.925,16384.14,16220.876,65535.0,0.0,-1637.489
264,29.960866,veno,veno,0.921,16459.755,16369.691,65535.0,0.0,-1645.0545000000002
265,30.031968,westwood,westwood,0.922,16519.34,16400.593,65535.0,0.0,-1651.0120000000002
266,30.119613,veno,veno,0.921,16596.958,16464.327,65535.0,0.0,-1658.7748
267,30.206989,cubic,cubic,0.923,16647.278,16532.925,65535.0,0.0,-1663.8048
268,30.269579,hybla,hybla,0.925,16658.158,16597.397,65535.0,0.0,-1664.8908000000001
269,30.393865,westwood,westwood,0.923,16765.589,16641.542,65535.0,0.0,-1675.6359
270,30.501024,veno,veno,0.928,16748.871,16707.239,65535.0,0.0,-1673.9590999999998
271,30.571732,vegas,vegas,0.928,16760.398,16720.564,65535.0,0.0,-1675.1118000000001
272,30.674865,westwood,westwood,0.933,16804.763,16750.793,65535.0,0.0,-1679.5433
273,30.741722,cubic,cubic,0.931,16863.968,16791.338,65535.0,0.0,-1685.4658000000002
274,30.811638,vegas,vegas,0.932,16931.374,16819.098,65535.0,0.0,-1692.2054
275,30.87453,veno,veno,0.932,16942.563,16878.298,65535.0,0.0,-1693.3243
276,30.953251,hybla,hybla,0.933,17021.53,16905.25,676.0,0.0,-1701.22
277,31.036456,westwood,westwood,0.933,17042.479,16961.21,65535.0,0.0,-1703.3149
278,31.132219,veno,veno,0.934,17131.921,17026.228,65535.0,0.0,-1712.2581
279,31.233582,cubic,cubic,0.932,17233.07,17081.029,65535.0,0.0,-1722.375
280,31.31275,hybla,hybla,0.933,17282.543,17159.858,686.0,0.0,-1727.3213000000003
281,31.39286,cubic,cubic,0.934,17332.068,17239.456,65535.0,0.0,-1732.2728
282,31.448348,vegas,vegas,0.936,17346.184,17290.418,65535.0,0.0,-1733.6824000000004
283,31.515186,veno,veno,0.937,17376.104,17306.142,65535.0,0.0,-1736.6734000000001
284,31.602094,bbr,bbr,0.938,17431.169,17342.25,65535.0,0.0,-1742.1789
285,31.72343,westwood,westwood,0.94,17470.566,17396.096,65535.0,0.0,-1746.1165999999998
286,31.807411,veno,veno,0.941,17553.322,17435.415,65535.0,0.0,-1754.3912
287,31.874014,hybla,hybla,0.94,17598.412,17481.533,699.0,0.0,-1758.9012
288,31.967115,cubic,cubic,0.94,17686.181,17545.936,65535.0,0.0,-1767.6781
289,32.071576,westwood,westwood,0.944,17703.885,17617.365,65535.0,0.0,-1769.4445
290,32.154264,vegas,vegas,0.944,17753.604,17675.315,65535.0,0.0,-1774.4164
291,32.239196,veno,veno,0.942,17838.395,17736.791,65535.0,0.0,-1782.8975
292,32.315637,hybla,hybla,0.943,17905.905,17771.266,710.0,0.0,-1789.6475
293,32.380287,veno,veno,0.945,17929.8,17862.368,65535.0,0.0,-1792.035
294,32.475415,westwood,westwood,0.947,17925.518,17882.292,65535.0,0.0,-1791.6048000000003
295,32.554164,vegas,vegas,0.945,18003.738,17922.764,65535.0,0.0,-1799.4288000000004
296,32.633413,hybla,hybla,0.946,18082.067,17970.968,718.0,0.0,-1807.2607
297,32.715008,bbr,bbr,0.945,18134.555,18039.172,65535.0,0.0,-1812.5105
298,32.804416,cubic,cubic,0.947,18196.368,18079.187,65535.0,0.0,-1818.6898
299,32.873928,hybla,hybla,0.951,18166.723,18100.684,724.0,0.0,-1815.7213000000002
300,32.978922,vegas,vegas,0.95,18248.379,18168.567,65535.0,0.0,-1823.8879000000002
301,33.057306,veno,veno,0.954,18249.393,18185.26,65535.0,0.0,-1823.9853
302,33.145328,westwood,westwood,0.952,18337.326,18233.973,65535.0,0.0,-1832.7806000000003
303,33.22338,veno,veno,0.956,18321.37,18286.528,65535.0,0.0,-1831.181
