step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
129,6.02717,vegas,vegas,1.124,882.073,884.271,101.0,0.0,-87.08330000000001
130,6.108465,vegas,vegas,1.081,931.974,892.075,104.0,0.0,-92.11640000000001
131,6.14029,vegas,vegas,1.062,922.686,902.143,105.0,0.0,-91.20660000000001
132,6.169004,vegas,vegas,1.117,901.135,905.281,106.0,0.0,-88.9965
133,6.199374,vegas,vegas,1.106,869.726,899.183,107.0,0.0,-85.8666
134,6.261857,vegas,vegas,1.115,911.172,896.637,108.0,0.0,-90.00220000000002
135,6.30009,vegas,vegas,1.11,922.352,905.088,109.0,0.0,-91.1252
136,6.35783,vegas,vegas,1.093,967.84,914.824,111.0,0.0,-95.691
137,6.391039,vegas,vegas,1.106,916.837,925.95,113.0,0.0,-90.57770000000001
138,6.440295,vegas,vegas,1.112,908.957,930.958,113.0,0.0,-89.78370000000001
139,6.515133,vegas,vegas,1.123,983.881,936.191,116.0,0.0,-97.2651
140,6.554087,vegas,vegas,1.109,925.519,940.599,118.0,0.0,-91.44290000000001
141,6.580492,vegas,vegas,1.145,949.727,940.692,119.0,0.0,-93.82770000000001
142,6.625568,vegas,vegas,1.134,932.433,939.66,120.0,0.0,-92.1093
143,6.658786,vegas,vegas,1.143,943.892,943.156,121.0,0.0,-93.24620000000002
144,6.69903,vegas,vegas,1.153,968.562,949.139,123.0,0.0,-95.7032
145,6.749505,vegas,vegas,1.136,948.919,959.986,124.0,0.0,-93.75590000000001
146,6.781552,vegas,vegas,1.123,981.032,962.617,125.0,0.0,-96.98020000000001
147,6.810999,vegas,vegas,1.098,1010.594,968.614,126.0,0.0,-99.96140000000001
148,6.841779,vegas,vegas,1.154,962.817,974.878,128.0,0.0,-95.1277
149,6.900442,vegas,vegas,1.159,1021.354,980.093,128.0,0.0,-100.9764
150,6.967055,vegas,vegas,1.137,1058.593,996.742,130.0,0.0,-104.72230000000002
151,6.989981,vegas,vegas,1.156,1019.267,1000.642,132.0,0.0,-100.7707
152,7.018095,vegas,vegas,1.128,991.351,1009.373,133.0,0.0,-98.00710000000001
153,7.083296,vegas,vegas,1.176,1054.247,1014.438,134.0,0.0,-104.24870000000001
154,7.12235,vegas,vegas,1.116,1072.934,1027.844,136.0,0.0,-106.1774
155,7.189972,vegas,vegas,1.168,1080.386,1039.657,138.0,0.0,-106.8706
156,7.233131,vegas,vegas,1.117,1113.461,1054.227,139.0,0.0,-110.2291
157,7.301664,vegas,vegas,1.109,1152.184,1074.873,141.0,0.0,-114.10940000000001
158,7.335105,vegas,vegas,1.094,1145.027,1089.974,142.0,0.0,-113.40870000000001
159,7.398282,vegas,vegas,1.101,1129.911,1107.977,145.0,0.0,-111.89010000000002
160,7.424427,vegas,vegas,1.09,1124.547,1120.643,147.0,0.0,-111.3647
161,7.453791,vegas,vegas,1.119,1154.002,1125.604,148.0,0.0,-114.2812
162,7.498958,vegas,vegas,1.149,1119.383,1122.782,150.0,0.0,-110.78930000000001
163,7.524139,vegas,vegas,1.138,1144.551,1125.504,151.0,0.0,-113.3171
164,7.582979,vegas,vegas,1.14,1192.085,1136.475,152.0,0.0,-118.06850000000001
165,7.64895,vegas,vegas,1.129,1208.727,1148.07,155.0,0.0,-119.7437
166,7.678277,vegas,vegas,1.102,1219.132,1164.62,157.0,0.0,-120.81120000000001
167,7.708605,vegas,vegas,1.093,1193.305,1181.151,158.0,0.0,-118.23750000000001
168,7.736844,vegas,vegas,1.119,1217.661,1186.727,160.0,0.0,-120.64710000000001
169,7.761905,vegas,vegas,1.12,1208.099,1195.215,162.0,0.0,-119.6899
170,7.822038,vegas,vegas,1.125,1262.412,1206.416,163.0,0.0,-125.1162
171,7.857107,vegas,vegas,1.091,1276.611,1221.442,165.0,0.0,-126.57010000000002
172,7.902757,vegas,vegas,1.124,1267.435,1236.642,168.0,0.0,-125.6195
173,7.93033,vegas,vegas,1.106,1271.748,1241.031,169.0,0.0,-126.06880000000001
174,7.985904,vegas,vegas,1.103,1325.914,1254.885,171.0,0.0,-131.48839999999998
