step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
260,11.29494,illinois,illinois,1.121,3797.647,3778.719,550.0,0.0,-378.6437
261,11.325025,illinois,illinois,1.116,3827.728,3786.914,551.0,0.0,-381.65680000000003
262,11.383182,illinois,illinois,1.113,3863.48,3805.307,552.0,0.0,-385.235
263,11.421386,illinois,illinois,1.11,3876.019,3836.649,555.0,0.0,-386.4919
264,11.486207,illinois,illinois,1.118,3891.003,3849.035,557.0,0.0,-387.98230000000007
265,11.556944,illinois,illinois,1.113,3935.168,3878.432,561.0,0.0,-392.40380000000005
266,11.615475,illinois,illinois,1.102,3965.071,3908.884,563.0,0.0,-395.40510000000006
267,11.664616,illinois,illinois,1.105,3986.793,3935.74,565.0,0.0,-397.5743
268,11.696404,illinois,illinois,1.103,3990.93,3960.998,568.0,0.0,-397.99
269,11.72995,illinois,illinois,1.101,4003.703,3972.777,570.0,0.0,-399.26930000000004
270,11.758491,illinois,illinois,1.113,3972.994,3970.528,572.0,0.0,-396.18640000000005
271,11.78617,illinois,illinois,1.107,4000.677,3979.112,574.0,0.0,-398.96070000000003
272,11.837475,illinois,illinois,1.109,4051.917,3988.213,574.0,0.0,-404.08270000000005
273,11.875334,illinois,illinois,1.109,4030.331,4007.062,576.0,0.0,-401.92410000000007
274,11.909145,illinois,illinois,1.109,4033.929,4015.181,578.0,0.0,-402.2839000000001
275,11.936338,illinois,illinois,1.107,4030.396,4027.545,580.0,0.0,-401.93260000000004
276,11.996172,illinois,illinois,1.11,4089.84,4036.517,581.0,0.0,-407.874
277,12.048806,illinois,illinois,1.108,4115.342,4060.487,584.0,0.0,-410.4262
278,12.081987,illinois,illinois,1.101,4115.532,4087.092,587.0,0.0,-410.45220000000006
279,12.118133,illinois,illinois,1.113,4098.375,4091.071,589.0,0.0,-408.72450000000003
280,12.166891,illinois,illinois,1.111,4130.821,4096.04,590.0,0.0,-411.97110000000004
281,12.21957,illinois,illinois,1.113,4151.854,4108.045,592.0,0.0,-414.0724000000001
282,12.253309,illinois,illinois,1.111,4148.018,4130.008,596.0,0.0,-413.6908
283,12.285178,illinois,illinois,1.111,4158.339,4138.942,598.0,0.0,-414.72290000000004
284,12.341667,illinois,illinois,1.124,4159.616,4137.588,599.0,0.0,-414.8376
285,12.376567,illinois,illinois,1.113,4182.29,4158.262,603.0,0.0,-417.11600000000004
286,12.414277,illinois,illinois,1.112,4210.04,4172.417,604.0,0.0,-419.892
287,12.454192,illinois,illinois,1.112,4237.019,4183.187,605.0,0.0,-422.5899
288,12.524236,illinois,illinois,1.119,4257.463,4195.109,607.0,0.0,-424.6273
289,12.584639,illinois,illinois,1.117,4269.463,4217.672,610.0,0.0,-425.8293
290,12.610913,illinois,illinois,1.107,4277.331,4235.595,612.0,0.0,-426.6261
291,12.637725,illinois,illinois,1.102,4302.618,4256.556,613.0,0.0,-429.1598000000001
292,12.664537,illinois,illinois,1.104,4257.754,4271.065,615.0,0.0,-424.6714
293,12.737185,illinois,illinois,1.115,4314.635,4276.23,617.0,0.0,-430.34850000000006
294,12.795973,illinois,illinois,1.118,4331.078,4291.761,620.0,0.0,-431.98980000000006
295,12.824194,illinois,illinois,1.107,4348.416,4319.16,623.0,0.0,-433.7346
296,12.854872,illinois,illinois,1.112,4338.952,4328.272,625.0,0.0,-432.7832
297,12.88511,illinois,illinois,1.111,4360.584,4337.774,627.0,0.0,-434.9474
298,12.943079,illinois,illinois,1.11,4418.392,4350.347,628.0,0.0,-440.7292
299,12.97519,illinois,illinois,1.103,4429.627,4370.936,629.0,0.0,-441.85970000000003
300,12.99921,illinois,illinois,1.106,4414.188,4390.708,632.0,0.0,-440.31280000000004
301,13.025366,illinois,illinois,1.103,4390.298,4397.832,633.0,0.0,-437.9268
302,13.055849,illinois,illinois,1.116,4390.682,4394.524,635.0,0.0,-437.9522
303,13.08822,illinois,illinois,1.119,4403.856,4395.783,637.0,0.0,-439.2666
304,13.136081,illinois,illinois,1.126,4409.205,4393.678,638.0,0.0,-439.7945
305,13.167789,illinois,illinois,1.118,4423.118,4405.501,640.0,0.0,-441.19380000000007
306,13.22422,illinois,illinois,1.115,4477.387,4419.346,641.0,0.0,-446.6237
307,13.252955,illinois,illinois,1.107,4498.718,4435.619,642.0,0.0,-448.7648
308,13.309069,illinois,illinois,1.106,4526.763,4463.603,644.0,0.0,-451.57030000000003
309,13.334244,illinois,illinois,1.107,4518.291,4492.961,647.0,0.0,-450.7221
310,13.364703,illinois,illinois,1.106,4534.731,4503.365,649.0,0.0,-452.3671
311,13.422265,illinois,illinois,1.106,4575.626,4513.336,649.0,0.0,-456.45660000000004
